id,specz1,photoz1,ra1,dec1,vote1
2372,0.0801671,0.141202,189.97472,5.1133952,0.56183
2373,0.0878262,0.143992,197.84886,5.0657315,0.428034
2374,0.0791496,0.0677804,208.1747,5.1401663,0.590608
2375,0.0774899,0.0883785,208.23582,5.1690621,0.48837
2376,0.0234707,0.0217036,184.48256,5.8697805,0.448241
2377,0.0900412,0.140026,185.05637,5.9709444,0.454701
2378,0.0478432,0.0331278,193.36794,5.8971128,0.531027
2379,0.0966412,0.128164,193.48228,5.8690276,0.588244
2380,0.0805106,0.999769,194.23994,5.9379039,0.648528
2381,0.0643389,0.0609463,195.70139,5.9320478,0.556352
2382,0.0803894,0.0790745,167.37007,60.382744,0.465597
2383,0.0948975,0.0504828,169.86467,61.054352,0.668559
2384,0.0908317,0.1155,172.89648,61.838001,0.670949
2385,0.0441752,0.0803948,241.90721,45.065331,0.490965
2386,0.098003,0.111953,232.89153,51.426243,0.892228
2387,0.0713722,0.112756,244.21661,43.661335,0.47906
2388,0.0371328,0.996693,225.36343,55.523979,0.476144
2389,0.0419578,0.0372566,240.84114,48.266644,0.797971
2390,0.052766,0.0465095,196.66779,61.059837,0.455413
2391,0.0946004,0.0521279,209.61678,59.177895,0.521342
2392,0.0712086,0.133766,187.78526,62.02602,0.552715
2393,0.0412505,0.0326167,205.20828,60.480907,0.43834
2394,0.0521765,0.0959988,194.22499,62.431892,0.410445
2395,0.0734887,0.0724401,204.6225,61.43951,0.606035
2396,0.0978944,0.115172,175.62611,62.902695,0.504982
2397,0.0465571,0.027677,173.27161,62.704411,0.460548
2398,0.0970724,0.0866219,179.92856,63.660156,0.559951
2399,0.0720887,0.107694,203.2634,60.116673,0.591388
2400,0.0403786,0.0465627,222.8949,55.623684,0.64375
2401,0.0719614,0.0586345,206.64296,60.306999,0.481106
2402,0.096483,0.0980621,212.49818,59.192757,0.769718
2403,0.0384738,0.00124136,226.17061,55.521496,0.438636
2404,0.0705568,0.117681,206.00763,61.437229,0.401695
2405,0.0645339,0.0696899,225.98285,56.009308,0.638043
2406,0.0840779,0.0768881,241.01793,47.95697,0.861996
2407,0.0978924,0.190842,205.58267,61.809517,0.820044
2408,0.0766076,0.118759,224.67674,57.001858,0.555431
2409,0.0753785,0.0680035,232.44104,53.575474,0.525949
2410,0.0362691,0.999304,118.99213,26.886475,0.415194
2411,0.0619793,0.204239,128.95293,35.078045,0.787575
2412,0.0858864,0.0811329,131.14223,36.559731,0.620887
2413,0.0582922,0.0680753,135.10672,39.063683,0.98453
2414,0.0724783,0.124756,148.89777,45.554802,0.616862
2415,0.0594091,0.0706811,172.21835,51.000694,0.446206
2416,0.0848538,0.170594,183.26402,51.648609,0.902993
2417,0.0972724,0.0611178,190.21761,51.615242,0.705094
2418,0.0954549,0.0763644,197.90889,50.994644,0.827779
2419,0.0471693,0.0550561,120.12888,28.48135,0.741867
2420,0.0874921,0.0796085,126.87747,34.232567,0.524458
2421,0.0976382,0.0371961,132.56366,38.128281,0.552096
2422,0.0953568,0.075552,134.93019,39.429073,0.533211
2423,0.0728698,0.0966261,119.40746,28.304743,0.562298
2424,0.0866163,0.10227,139.19315,42.506771,0.651549
2425,0.0624706,0.113071,186.24908,52.672836,0.685299
2426,0.0683924,0.0347069,117.45338,27.132811,0.444087
2427,0.0553268,0.107326,132.89481,39.268963,0.803165
2428,0.0250198,0.0585334,162.93181,51.022156,0.791778
2429,0.0527338,0.0539518,177.1685,52.664459,0.434584
2430,0.05201,0.14434,178.33304,52.931438,0.883988
2431,0.0612932,0.130368,179.01085,52.961079,0.529093
2432,0.0808506,0.0850831,181.16478,52.957302,0.913133
2433,0.0629932,0.0451044,186.03976,52.971745,0.616059
2434,0.0977787,0.128676,133.26413,40.087082,0.539504
2435,0.0881836,0.0773917,133.95184,40.581169,0.403891
2436,0.09853,0.0441127,164.60899,51.746277,0.705639
2437,0.0264062,2.88E-04,173.16769,52.950386,0.644859
2438,0.0603626,0.142944,178.36137,53.265041,0.560551
2439,0.0449968,0.020108,179.87624,53.348827,0.673707
2440,0.0514664,0.996894,186.54651,53.43391,0.464844
2441,0.0915208,0.122987,349.65836,-1.2257077,0.646281
2442,0.0907584,0.133554,353.34827,-1.1430566,0.414332
2443,0.064094,0.0712133,5.1109633,-1.0609336,0.194719
2444,0.0380946,0.0522613,14.121703,-1.2267512,0.480822
2445,0.0789902,0.15036,16.256308,-1.2067337,0.867166
2446,0.0905396,0.0825774,28.375803,-1.0956588,0.490873
2447,0.0207917,0.0139483,50.188858,-1.053957,0.738464
2448,0.0579763,0.0770745,353.44083,-0.66357028,0.410283
2449,0.0941915,0.12049,353.72372,-0.80562901,0.509815
2450,0.0449759,0.0349176,9.787734,-0.69737208,0.558276
2451,0.0663159,0.0855967,15.972345,-0.83391476,0.444451
2452,0.0886995,0.143455,17.42588,-0.73818666,0.519562
2453,0.0792783,0.0937774,31.19545,-0.6609754,0.55708
2454,0.0406395,0.0352684,37.860867,-0.79305011,0.418978
2455,0.0781632,2.14E-04,47.254906,-0.73844463,0.451257
2456,0.0375467,0.0310651,51.587177,-0.66537428,0.469799
2457,0.0409342,0.038764,7.4184847,-0.41519812,0.615125
2458,0.0441578,0.00214192,14.072283,-0.36900505,0.63397
2459,0.0182356,0.0317253,26.263765,-0.30153605,0.492536
2460,0.0272952,0.998298,43.355358,-0.23240891,0.470889
2461,0.0293944,0.00203019,46.557411,-0.34158698,0.403644
2462,0.0722623,0.0672532,4.0066543,0.18007332,0.435522
2463,0.0593991,0.0557752,7.4362373,0.16907749,0.532452
2464,0.0913136,0.11812,27.281656,0.12479382,0.479092
2465,0.0821002,0.119889,28.43264,0.18382163,0.776325
2466,0.074454,0.0619791,47.499504,0.090602048,0.530801
2467,0.0466183,0.102971,54.390301,0.14480445,0.771026
2468,0.0699709,0.0691742,347.0235,0.57309937,0.630747
2469,0.0723917,0.0333973,2.9336541,0.52371579,0.778474
2470,0.0547275,0.0263507,20.122841,0.58576232,0.575595
2471,0.0630152,0.0498949,39.461384,0.57462597,0.406163
2472,0.0309116,0.095524,47.209267,0.56566757,0.617919
2473,0.0722789,0.0472924,51.528503,0.54505742,0.525146
2474,0.0803111,0.189406,2.1356323,1.0390346,0.780901
2475,0.0553659,0.0695357,20.57547,1.0071785,0.766706
2476,0.0861373,0.0603271,52.589539,1.0424963,0.484744
2477,0.0686207,0.119771,152.26822,39.282108,0.774856
2478,0.0476277,0.0376807,148.66077,39.54084,0.786269
2479,0.0488017,0.0459982,148.99953,39.913025,0.93709
2480,0.0835366,0.049415,134.36282,29.769756,0.410012
2481,0.0209308,0.00189006,121.09945,22.731487,0.485242
2482,0.0991653,0.13648,131.49129,29.311855,0.407261
2483,0.0709285,0.00214178,133.37386,30.278852,0.439894
2484,0.0459741,0.0359266,117.43048,18.57823,0.55639
2485,0.0680278,0.104892,117.6499,18.829397,0.469395
2486,0.0854319,0.104924,131.22496,27.719,0.647361
2487,0.0855825,0.115736,131.53819,27.971827,0.593332
2488,0.0871982,0.0429468,133.36604,29.082712,0.416249
2489,0.0937941,0.102609,128.87781,27.45385,0.796338
2490,0.0584069,0.0285719,123.48914,24.534897,0.722489
2491,0.0965638,0.0191,134.20125,30.861118,0.728215
2492,0.0406265,0.109715,146.77946,34.757805,0.462322
2493,0.0968674,0.0288692,157.81686,38.55658,0.43076
2494,0.0699859,0.220759,142.48862,33.889004,0.709627
2495,0.0908506,0.132751,151.08093,37.03159,0.599748
2496,0.0869751,0.0318934,155.25587,38.455933,0.477766
2497,0.0533228,0.103269,156.24442,38.564297,0.612739
2498,0.0436339,0.0410972,147.58908,36.36459,0.488191
2499,0.0950594,0.115299,157.45879,39.790825,0.640587
2500,0.097456,0.0491888,146.06355,36.66407,0.504508
2501,0.0237872,0.00145422,162.58997,41.464027,0.409589
2502,0.0729498,0.0580099,178.88571,46.219887,0.854343
2503,0.0839172,0.132561,185.46532,46.26194,0.545292
2504,0.0484204,0.0496538,167.99567,45.540668,0.78027
2505,0.056622,0.0291028,161.40237,44.619053,0.459074
2506,0.00957253,5.85E-04,168.92273,46.128464,0.473741
2507,0.0660972,0.0601036,170.61588,46.247704,0.617805
2508,0.0927842,0.109556,158.3885,44.301445,0.500516
2509,0.0768718,0.14366,159.18736,44.618351,0.409612
2510,0.0787828,0.0470813,186.58376,47.529346,0.437859
2511,0.0753831,0.0813958,170.63376,47.637482,0.44944
2512,0.0295536,0.111821,195.32649,48.058472,0.927624
2513,0.091744,0.0641176,210.9178,43.222923,0.506618
2514,0.0970771,0.029291,216.93988,42.990364,0.699487
2515,0.0928754,0.164614,210.77368,45.504387,0.492064
2516,0.0704867,0.089145,177.07047,11.752856,0.576651
2517,0.0690716,0.0866871,177.38728,11.998436,0.471716
2518,0.0636162,0.143231,183.59421,12.091646,0.637356
2519,0.0904099,0.144825,186.18823,12.172384,0.643132
2520,0.0967034,0.0997003,188.28723,12.190203,0.621642
2521,0.0885696,0.141425,164.63228,11.946404,0.551188
2522,0.0855263,0.14312,168.40062,12.078341,0.418718
2523,0.0832002,0.0893959,170.17403,12.141748,0.448678
2524,0.0679186,0.087371,177.27432,12.448031,0.491642
2525,0.093999,0.209108,178.38515,12.567697,0.832606
2526,0.0823285,0.0513294,170.86237,12.698027,0.512561
2527,0.0884947,0.0315045,185.81747,12.996281,0.688156
2528,0.0959609,0.0993891,165.55254,12.665099,0.441135
2529,0.0340505,0.0243024,172.36443,13.215706,0.417947
2530,0.070685,0.141792,179.29427,13.475007,0.564703
2531,0.0762141,0.0469659,181.03676,13.354723,0.410954
2532,0.0650039,0.0741857,184.93172,13.451518,0.746984
2533,0.0965508,0.0828811,188.98801,11.274419,0.41375
2534,0.00745058,0.153861,189.14276,11.238875,0.432046
2535,0.0398791,0.0924918,203.81006,10.686182,0.478993
2536,0.0664022,0.162156,193.35283,11.711274,0.550948
2537,0.0873263,0.063568,196.40123,11.588499,0.603345
2538,0.0770079,0.141522,196.88141,11.460911,0.932242
2539,0.0707383,0.0660508,200.2016,11.435596,0.445832
2540,0.031454,0.0343736,203.101,11.106355,0.753138
2541,0.0906421,0.0622236,203.32552,11.088114,0.515041
2542,0.0775788,0.158489,192.39578,12.093207,0.536019
2543,0.0792115,0.0556499,196.4915,11.88917,0.479342
2544,0.085151,0.0629434,205.08089,11.4244,0.475088
2545,0.0896335,0.113923,203.25154,12.030043,0.560356
2546,0.0805699,0.0812013,198.90982,13.16307,0.512298
2547,0.0801151,0.0124179,201.43362,12.95886,0.408266
2548,0.0937127,0.0715413,201.75595,42.827412,0.615113
2549,0.0798706,0.150858,211.52245,40.795048,0.409615
2550,0.0352845,0.0437094,219.49672,38.365128,0.546321
2551,0.0634179,0.998113,154.35388,40.249779,0.557122
2552,0.0185727,0.00132596,173.72063,44.004848,0.426992
2553,0.0232684,0.054075,187.05896,44.453247,0.599278
2554,0.0813502,0.129024,212.68623,40.878868,0.661691
2555,0.0743195,0.0786166,229.0063,35.075214,0.640005
2556,0.052892,0.145856,235.27278,32.080738,0.706021
2557,0.063508,0.0857607,151.41888,39.752399,0.567739
2558,0.0590016,0.118681,163.76779,42.862019,0.775024
2559,0.0689516,0.0976475,175.63205,44.607975,0.402863
2560,0.0763339,0.0651568,198.47586,44.180195,0.904588
2561,0.0841325,0.115267,202.30315,43.582695,0.44657
2562,0.0939947,0.184544,211.15756,41.852962,0.464954
2563,0.0151457,0.0079723,221.30901,38.728855,0.400621
2564,0.0322767,0.0592126,221.34691,38.781006,0.65572
2565,0.0481818,0.00192788,232.66472,33.92828,0.436012
2566,0.0518378,0.0786208,156.86464,41.816025,0.542164
2567,0.0579603,0.0856466,174.31282,44.77,0.700951
2568,0.0442391,0.00141217,187.0097,45.249184,0.570331
2569,0.0353315,0.0396415,198.82193,44.407104,0.91838
2570,0.0748435,0.104037,203.04111,43.913002,0.65867
2571,0.0522731,0.041562,204.3242,43.581028,0.511856
2572,0.0458059,0.0346957,177.18286,45.471958,0.493165
2573,0.0676445,0.0639177,180.38441,45.632446,0.504113
2574,0.0369354,0.0449171,197.90025,44.93298,0.585873
2575,0.0904433,0.0682344,223.15651,39.017529,0.58006
2576,0.0912267,0.150395,224.73602,38.354218,0.807508
2577,0.0864336,0.107402,161.18448,43.568855,0.58321
2578,0.0787503,0.0727127,162.4964,43.973831,0.436067
2579,0.0920085,0.119174,163.42915,44.12664,0.544049
2580,0.0376778,0.0282901,165.45731,44.446529,0.62609
2581,0.0774872,0.0663604,170.50104,42.907085,0.622244
2582,0.0352594,0.0770927,196.16849,43.309582,0.465485
2583,0.0803476,0.119999,160.77379,41.562588,0.491975
2584,0.0607463,0.142788,168.44534,43.109528,0.758245
2585,0.073168,0.0840437,178.74942,44.137314,0.517067
2586,0.0906681,0.146479,198.20158,43.486927,0.506971
2587,0.0842342,0.0202585,229.52873,34.616604,0.622191
2588,0.0791871,0.132816,230.96552,33.868725,0.423139
2589,0.0925402,0.150125,155.98875,40.918201,0.600502
2590,0.0660354,0.0451358,182.56029,44.665783,0.66559
2591,0.0679363,0.0299197,182.92336,44.590668,0.554657
2592,0.0745284,0.0869542,198.8037,43.853905,0.728162
2593,0.0344465,0.0323626,210.81618,41.603767,0.731866
2594,0.0900368,0.0812929,221.10141,38.653961,0.468532
2595,0.0900993,0.0956369,154.9328,40.988575,0.660056
2596,0.0921472,0.113065,154.95027,40.97683,0.526561
2597,0.0867758,0.0486071,162.95897,43.018982,0.78613
2598,0.0494491,0.0400786,164.97313,43.369747,0.800226
2599,0.0624243,0.0745996,167.3551,43.62249,0.42212
2600,0.0621785,0.14253,187.9669,45.078648,0.690339
2601,0.0887042,0.123833,212.1297,41.85664,0.882183
2602,0.0687822,0.0556588,155.94804,41.626678,0.494824
2603,0.0464978,0.0244124,190.56897,45.456516,0.420474
2604,0.0629583,0.0600522,204.19228,43.843925,0.797273
2605,0.077065,0.0582084,213.89174,41.862209,0.791882
2606,0.0614715,0.0426652,224.81918,38.18689,0.732601
2607,0.075145,0.0529711,226.29469,37.617054,0.696556
2608,0.067039,0.823543,177.49266,45.78326,0.58019
2609,0.0659953,0.146405,179.64384,45.741489,0.512693
2610,0.0529801,0.10029,190.96928,45.888851,0.518171
2611,0.0918555,0.0435537,199.41331,45.015114,0.72958
2612,0.0760331,0.0967367,214.88937,41.861431,0.410616
2613,0.0653495,0.113169,157.99318,10.236887,0.735753
2614,0.0386365,0.111789,164.93829,10.794359,0.776726
2615,0.0469325,0.0308476,169.31244,11.158465,0.40361
2616,0.0669875,0.0666519,179.15825,11.397317,0.48684
2617,0.073758,0.0778547,183.34241,11.485907,0.473762
2618,0.0682475,0.170264,185.2708,11.631209,0.803855
2619,0.0655182,0.0722015,185.81766,11.567348,0.463816
2620,0.053892,0.0363506,189.42508,11.417288,0.739457
2621,0.0589202,0.0240485,201.5932,10.968512,0.516763
2622,0.0702415,0.175977,203.52951,10.86221,0.608016
2623,0.0778679,0.00102361,211.48929,10.3195,0.577229
2624,0.0514346,0.0941564,219.4588,9.3799,0.594069
2625,0.0785265,0.0846732,227.19223,8.4343433,0.545918
2626,0.0814809,0.119127,166.31065,11.360718,0.475012
2627,0.0792542,0.117233,174.993,11.824967,0.584361
2628,0.025992,0.0547993,184.82164,12.016191,0.745663
2629,0.0450553,0.0353486,191.54207,11.914605,0.467568
2630,0.098597,0.0680238,195.20033,11.873083,0.601503
2631,0.07957,0.0956187,195.93036,11.748246,0.780872
2632,0.0760808,0.059674,200.25685,11.645856,0.610167
2633,0.0907348,0.143574,200.6945,11.499102,0.475217
2634,0.0891592,0.126668,201.63387,11.403626,0.517914
2635,0.0652846,0.186012,210.27991,10.81063,0.574188
2636,0.037672,3.02E-04,211.22731,10.801985,0.414229
2637,0.0922951,0.124969,225.91911,8.9171267,0.487381
2638,0.046953,0.0344936,155.77205,10.850364,0.410373
2639,0.0529526,0.0699623,159.97353,11.20469,0.528823
2640,0.0875463,0.142832,163.26176,11.520976,0.521074
2641,0.0774761,0.00604891,167.51767,11.85546,0.569591
2642,0.0807021,0.0955253,175.04109,12.168921,0.716205
2643,0.0896533,0.307238,187.23349,12.313585,0.526455
2644,0.0534217,0.121427,191.59673,12.386038,0.569451
2645,0.0862775,0.0982295,201.77811,11.774958,0.661313
2646,0.0795147,0.229307,203.44258,11.784766,0.475054
2647,0.0943843,0.114062,206.45009,11.489675,0.547906
2648,0.0948778,0.138705,212.65129,10.9387,0.829718
2649,0.082572,0.159641,154.24994,11.015838,0.525441
2650,0.0671583,0.0729955,155.98924,11.333508,0.421897
2651,0.062737,0.107023,156.49658,11.313529,0.496121
2652,0.0783807,0.102709,165.39241,12.151152,0.505523
2653,0.0810995,0.0794648,170.39461,12.452786,0.600055
2654,0.0907949,0.15259,172.4767,12.511235,0.537094
2655,0.020316,0.0018356,184.71007,12.897518,0.465001
2656,0.0639957,0.301303,209.14809,11.671719,0.594951
2657,0.0798352,0.17104,215.91837,11.13572,0.507019
2658,0.029212,0.997642,223.50888,10.080911,0.435346
2659,0.0419292,0.0529811,237.66972,7.9579897,0.735927
2660,0.083589,0.18121,153.61165,11.441574,0.578326
2661,0.0340019,0.125275,158.3893,11.871384,0.839026
2662,0.0457476,0.00116734,158.75455,12.08866,0.459688
2663,0.0336028,0.0206352,159.70746,12.127954,0.621225
2664,0.0937304,0.145734,168.32854,12.728423,0.55078
2665,0.0691634,0.0760354,184.57373,13.256445,0.448083
2666,0.0257253,0.00213534,198.14648,12.962038,0.524123
2667,0.0809566,0.367166,208.45297,12.253216,0.674195
2668,0.0566761,0.180258,209.51459,12.150757,0.589702
2669,0.0863735,0.0797867,217.66034,11.265964,0.73844
2670,0.0894896,0.10057,244.66483,7.0364623,0.774981
2671,0.0908852,0.122908,161.57184,12.634134,0.487375
2672,0.0216202,0.00160984,163.34518,12.774042,0.543363
2673,0.0957245,0.0801927,165.06398,12.883694,0.594466
2674,0.0200107,2.43E-04,172.72273,13.389905,0.551869
2675,0.0863608,0.128669,181.00473,13.65033,0.444313
2676,0.0843992,0.0824845,195.15518,13.364103,0.591092
2677,0.0991481,5.25E-04,205.34508,50.420059,0.518495
2678,0.0701274,0.0716955,208.17072,49.784389,0.639955
2679,0.0715866,0.258078,215.70273,47.851677,0.507005
2680,0.0254366,0.0405373,214.37193,49.264648,0.530064
2681,0.0363573,0.0527591,218.66261,47.968319,0.703936
2682,0.0862789,0.0969025,176.71356,41.079372,0.457738
2683,0.0989785,0.0533913,183.79167,41.288467,0.405962
2684,0.0698481,0.090312,184.68918,41.313305,0.560906
2685,0.0779062,0.0844271,197.46561,40.620083,0.636501
2686,0.0715755,0.135659,163.63571,40.121601,0.626143
2687,0.0817543,0.0770207,165.92236,40.612072,0.918949
2688,0.0795545,0.136408,166.35484,40.537376,0.476635
2689,0.070182,0.0744397,167.89188,40.929028,0.564741
2690,0.0658563,0.0468995,199.8396,41.147083,0.409996
2691,0.0577258,0.078853,164.37926,40.770588,0.624653
2692,0.0990743,0.177588,167.92319,41.422005,0.511329
2693,0.0879708,0.124583,176.84258,42.333855,0.608119
2694,0.069793,0.102325,189.08374,42.59119,1
2695,0.0254516,0.0266512,162.15935,40.816673,0.478636
2696,0.025495,0.0594858,164.41078,41.054932,0.473025
2697,0.081581,0.113441,169.09088,42.017372,0.598918
2698,0.0239442,0.0291214,184.6651,43.538647,0.416411
2699,0.078074,0.0903178,195.6225,43.007458,0.436844
2700,0.0966951,0.104313,191.79352,7.4639931,0.400922
2701,0.0506109,0.0852825,200.68196,7.8093495,0.620515
2702,0.0753111,0.0951849,208.58205,7.3867688,0.921069
2703,0.0807237,0.119748,191.58443,8.3523149,0.436066
2704,0.0909087,0.0579549,195.51817,8.4407387,0.450211
2705,0.0774029,0.143504,168.06038,40.361198,0.629003
2706,0.0764263,0.00166081,168.70187,40.296967,0.840429
2707,0.0666377,0.0724242,198.12794,40.866249,0.50969
2708,0.0853504,0.0777709,206.86221,39.304062,0.738739
2709,0.0812996,0.0327396,174.29042,41.379089,0.421466
2710,0.0933021,0.123209,184.92558,42.075512,0.548494
2711,0.0625793,0.0211949,212.28346,38.672581,0.475856
2712,0.0747976,0.0240737,164.26521,40.591103,0.497746
2713,0.0352518,0.116507,165.96977,40.849079,0.795216
2714,0.069558,0.101193,174.05141,41.966454,0.873784
2715,0.0510986,0.995957,182.56322,42.459805,0.403986
2716,0.0776452,0.108689,183.37289,42.450977,0.427896
2717,0.0635541,0.0479132,200.18561,41.422905,0.882419
2718,0.0726008,0.113882,226.38266,34.464634,0.776355
2719,0.0692947,0.075262,171.91698,42.00523,0.410906
2720,0.0822908,3.21E-04,179.42775,42.584671,0.448793
2721,0.0744859,0.0337054,187.69231,42.808922,0.459262
2722,0.0735619,0.0733373,188.03464,42.763313,0.494997
2723,0.0710901,0.0421304,189.55452,42.73904,0.620632
2724,0.0905748,0.217788,207.96642,40.436783,0.532176
2725,0.0305909,1.48E-04,227.61917,34.271782,0.519425
2726,0.0304418,0.24987,166.01427,41.617577,0.406622
2727,0.0669575,0.123889,177.80542,43.088188,0.487655
2728,0.0721263,0.104369,189.99139,43.209469,0.502741
2729,0.0535921,0.0416792,195.51831,42.803425,0.546835
2730,0.0577433,0.0188452,227.63805,34.865246,0.405424
2731,0.0725232,0.110061,180.17181,43.61882,0.492224
2732,0.0727099,0.138436,189.17908,43.644016,0.439117
2733,0.0312272,0.019293,189.25662,43.643036,0.489511
2734,0.0626386,0.116918,192.43867,43.484306,0.612527
2735,0.0880479,0.056635,198.13734,42.839127,0.60359
2736,0.0730613,0.0790235,199.99475,42.683342,0.589191
2737,0.0664909,0.0898297,201.36551,42.429573,0.460324
2738,0.0829506,0.0872735,159.17142,35.885826,0.402915
2739,0.00702339,3.69E-04,171.38255,38.060574,0.430815
2740,0.0786802,0.120209,179.6768,38.680496,0.621999
2741,0.0376986,0.0426464,180.54726,38.767307,0.594819
2742,0.0640586,0.117756,182.3604,38.907436,0.826974
2743,0.021589,5.14E-04,131.92363,25.888235,0.441055
2744,0.0775134,0.136103,146.76561,32.489029,0.724371
2745,0.0967656,0.103069,148.8945,33.344963,0.555287
2746,0.0867062,0.127261,157.91737,36.013596,0.509358
2747,0.0871956,0.143737,157.96196,35.960522,0.416451
2748,0.0760621,0.0770474,167.62601,37.907501,0.409085
2749,0.0554155,0.00161752,176.98409,38.90477,0.62538
2750,0.0835078,0.0656705,178.83061,39.158649,0.433987
2751,0.0742545,0.109433,234.52226,27.768921,0.630515
2752,0.0877093,0.107924,241.655,23.876907,0.530134
2753,0.0654597,0.177287,244.28703,22.43997,0.455029
2754,0.0587392,0.0466654,246.40895,21.015041,0.618225
2755,0.0242503,0.0233607,139.12248,29.928608,0.485354
2756,0.0227557,0.00531128,144.8255,32.310455,0.659459
2757,0.076659,0.104679,153.06174,35.227943,0.502988
2758,0.0891261,0.0698925,156.10596,35.988747,0.577551
2759,0.0542241,0.112033,195.27771,39.24519,0.487894
2760,0.0724395,0.0727181,197.45395,39.093822,0.574022
2761,0.064956,0.0739445,203.85303,38.09515,0.444178
2762,0.0862359,0.125528,220.55133,33.983128,0.818597
2763,0.0857131,0.110883,222.3853,33.398212,0.516232
2764,0.0600614,0.107694,223.86746,32.840012,0.42241
2765,0.0599572,0.0689367,223.88205,32.829849,0.422127
2766,0.066576,0.0634603,229.19719,30.732857,0.678344
2767,0.0663183,0.00165899,230.02005,30.305922,0.554196
2768,0.0615307,0.093646,232.57861,29.209089,0.787358
2769,0.0896199,0.120571,238.86678,26.067583,0.748
2770,0.0705907,0.135578,238.86261,25.922171,0.459751
2771,0.0868156,0.116114,158.74052,37.101265,0.639577
2772,0.0988695,0.204019,168.09764,38.774952,0.718973
2773,0.0716527,0.0733675,195.23911,39.583118,0.558135
2774,0.0718064,0.0508302,195.22641,39.659454,0.66725
2775,0.0654236,0.0179648,198.37256,39.356194,0.568539
2776,0.0840969,0.11898,199.04869,39.267036,0.417681
2777,0.00959488,2.92E-04,207.30081,37.94558,0.511321
2778,0.0116319,0.101345,209.65826,37.424477,0.512911
2779,0.0451853,0.0678569,220.37085,34.580505,0.810118
2780,0.0862484,0.109946,226.25374,32.306087,0.631971
2781,0.0740364,0.0847102,230.24013,30.682693,0.727879
2782,0.0773928,0.0926701,230.6163,30.582047,0.465443
2783,0.0621271,0.1039,231.01176,30.244589,0.629394
2784,0.0853889,0.160343,240.84351,25.374727,0.408983
2785,0.0649023,0.0328377,128.75491,25.699476,0.421707
2786,0.0387379,0.107264,146.72942,34.011269,0.60786
2787,0.0765169,0.0793803,150.13451,35.068806,0.443902
2788,0.0985795,0.139233,152.79358,35.877014,0.402691
2789,0.0229565,0.0292726,159.14641,37.70792,0.456418
2790,0.0893287,0.045125,162.5668,38.438515,0.560875
2791,0.0704222,0.0927438,167.77106,39.3055,0.404001
2792,0.0681071,0.0767762,184.62088,40.4538,0.429522
2793,0.0670206,0.143587,186.52992,40.610836,0.647513
2794,0.0822932,0.12044,187.49185,40.556351,0.530389
2795,0.062356,0.0716985,208.86652,37.96711,0.525294
2796,0.0762944,0.105254,236.68349,28.19857,0.564702
2797,0.0888112,0.118456,239.94803,26.383181,0.410095
2798,0.0591409,0.0697527,246.31699,22.481447,0.443919
2799,0.0949049,0.117185,150.64253,35.833553,0.47522
2800,0.0982901,0.102652,156.26459,37.445213,0.623309
2801,0.0451439,0.0324678,157.36475,37.555962,0.594645
2802,0.0523495,0.0279578,181.0016,40.938541,0.538049
2803,0.0589514,0.0791493,190.8389,40.707218,0.465619
2804,0.0241372,0.0204025,191.45628,40.817863,0.867633
2805,0.0164419,0.0228889,191.61298,40.750763,0.617404
2806,0.0662634,0.192199,196.32701,40.294376,0.519329
2807,0.0122107,0.023285,207.69168,38.818394,0.461458
2808,0.0601062,0.0919581,209.12224,38.368488,0.405962
2809,0.029112,0.0994374,217.50706,36.358219,0.688635
2810,0.0910647,0.11547,222.73616,34.597374,0.503379
2811,0.00729587,0.996424,230.56068,31.475153,0.40321
2812,0.0813178,0.0807423,238.30574,27.631599,0.599789
2813,0.0683331,0.116987,239.32698,27.074083,0.429185
2814,0.022997,0.0315953,207.7756,8.3441286,0.805625
2815,0.0875248,0.0722609,212.38229,7.8992305,0.587082
2816,0.0833549,0.0837537,212.46271,7.9645996,0.580441
2817,0.0449445,0.264124,194.66307,9.2438297,0.41108
2818,0.0247419,5.83E-04,213.42468,8.2217293,0.724936
2819,0.0599505,0.0187258,219.41687,7.7246675,0.60957
2820,0.0535957,0.0731771,239.79262,5.2246099,0.497963
2821,0.0398084,0.162748,242.90353,4.8809543,0.727247
2822,0.0806431,0.144388,194.60507,9.7845812,0.604947
2823,0.0534343,0.0468599,196.71648,9.6394253,0.570503
2824,0.051865,0.127331,219.21053,8.1043072,0.610725
2825,0.0323744,0.0205638,229.08495,7.0840659,0.739373
2826,0.0500054,0.143275,242.2877,5.3680048,0.615538
2827,0.0522253,0.0358079,242.70946,5.2657862,0.836137
2828,0.0852852,0.141722,197.0285,10.021519,0.586637
2829,0.0233555,0.0226124,212.14262,9.1966105,0.444261
2830,0.0666137,0.0628179,207.69208,10.076763,0.551706
2831,0.0912699,0.0392291,211.97141,9.7508163,0.537167
2832,0.0787998,0.137039,228.16612,7.9723678,0.521287
2833,0.0693524,0.0902141,228.51251,8.0336771,0.709948
2834,0.0706145,0.0833862,215.45854,47.211372,0.464081
2835,0.0736293,0.0313373,217.16742,46.664429,0.684036
2836,0.0915838,0.12891,209.95502,49.290695,0.857125
2837,0.0755488,0.0406777,211.84045,48.843113,0.515509
2838,0.0853162,0.0563296,222.47678,45.275883,0.61313
2839,0.098137,0.0835507,250.68295,27.456226,0.530782
2840,0.0568368,0.109448,255.02867,23.131512,0.52425
2841,0.0803634,0.129915,201.50627,51.20274,0.791959
2842,0.0808195,0.085755,210.0849,49.692268,0.588787
